"pk_person_features","person_uri","occupation_sec1","coded_employer"
8236,http://www.wikidata.org/entity/Q137994623,researcher,organization
8237,http://www.wikidata.org/entity/Q1379975,university-teacher,publisher
8244,http://www.wikidata.org/entity/Q138033640,university-teacher,education
8246,http://www.wikidata.org/entity/Q1381109,anthropologist,education
8249,http://www.wikidata.org/entity/Q1381875,university-teacher,publisher
8250,http://www.wikidata.org/entity/Q1381992,university-teacher,education
8251,http://www.wikidata.org/entity/Q1382371,university-teacher,college
8252,http://www.wikidata.org/entity/Q1382919,university-teacher,university
8256,http://www.wikidata.org/entity/Q138330678,university-teacher,institute
8265,http://www.wikidata.org/entity/Q138474799,university-teacher,education
8269,http://www.wikidata.org/entity/Q138548474,historian,publisher
8270,http://www.wikidata.org/entity/Q138562959,university-teacher,education
8274,http://www.wikidata.org/entity/Q1385952,university-teacher,school
8275,http://www.wikidata.org/entity/Q138607847,university-teacher,university
8276,http://www.wikidata.org/entity/Q1386131,writer,school
8277,http://www.wikidata.org/entity/Q138639311,teacher,other
8279,http://www.wikidata.org/entity/Q138650241,researcher,education
8280,http://www.wikidata.org/entity/Q138665631,university-teacher,publisher
8281,http://www.wikidata.org/entity/Q138665799,university-teacher,education
8282,http://www.wikidata.org/entity/Q138705202,journalist,agency
8283,http://www.wikidata.org/entity/Q138708917,psychologist,publisher
8284,http://www.wikidata.org/entity/Q138713621,researcher,education
8286,http://www.wikidata.org/entity/Q1387543,university-teacher,university
8287,http://www.wikidata.org/entity/Q1387640,university-teacher,university
8289,http://www.wikidata.org/entity/Q1388451,university-teacher,institute
8290,http://www.wikidata.org/entity/Q1390327,university-teacher,education
8291,http://www.wikidata.org/entity/Q1391013,university-teacher,education
8293,http://www.wikidata.org/entity/Q1392531,professor,education
8294,http://www.wikidata.org/entity/Q1392603,university-teacher,education
8298,http://www.wikidata.org/entity/Q1395706,university-teacher,education
8300,http://www.wikidata.org/entity/Q1396805,university-teacher,education
8303,http://www.wikidata.org/entity/Q1399635,university-teacher,education
8304,http://www.wikidata.org/entity/Q1399773,university-teacher,education
8305,http://www.wikidata.org/entity/Q139980,university-teacher,publisher
8307,http://www.wikidata.org/entity/Q1403442,university-teacher,university
8308,http://www.wikidata.org/entity/Q140355,university-teacher,publisher
8310,http://www.wikidata.org/entity/Q1404411,university-teacher,publisher
8311,http://www.wikidata.org/entity/Q14044437,politician,education
8312,http://www.wikidata.org/entity/Q1405664,university-teacher,publisher
8313,http://www.wikidata.org/entity/Q1405837,university-teacher,agency
8314,http://www.wikidata.org/entity/Q1405888,university-teacher,publisher
8315,http://www.wikidata.org/entity/Q1405916,university-teacher,education
8316,http://www.wikidata.org/entity/Q1406132,university-teacher,university
8318,http://www.wikidata.org/entity/Q1409440,university-teacher,organization
8319,http://www.wikidata.org/entity/Q1409691,university-teacher,publisher
8321,http://www.wikidata.org/entity/Q141037,writer,education
8322,http://www.wikidata.org/entity/Q1413094,university-teacher,education
8323,http://www.wikidata.org/entity/Q1414553,university-teacher,education
8325,http://www.wikidata.org/entity/Q1415785,university-teacher,education
8327,http://www.wikidata.org/entity/Q1417701,university-teacher,university
8328,http://www.wikidata.org/entity/Q1418051,university-teacher,publisher
8329,http://www.wikidata.org/entity/Q1420590,university-teacher,education
8331,http://www.wikidata.org/entity/Q1422020,university-teacher,education
8332,http://www.wikidata.org/entity/Q142304,writer,education
8333,http://www.wikidata.org/entity/Q1423236,university-teacher,publisher
8335,http://www.wikidata.org/entity/Q1423928,politician,education
8336,http://www.wikidata.org/entity/Q1425193,university-teacher,education
8338,http://www.wikidata.org/entity/Q1427501,university-teacher,agency
8340,http://www.wikidata.org/entity/Q1428574,university-teacher,publisher
8341,http://www.wikidata.org/entity/Q142881,university-teacher,education
8342,http://www.wikidata.org/entity/Q1430737,university-teacher,agency
8344,http://www.wikidata.org/entity/Q1435914,university-teacher,university
8345,http://www.wikidata.org/entity/Q1435961,university-teacher,education
8346,http://www.wikidata.org/entity/Q1437188,university-teacher,organization
8347,http://www.wikidata.org/entity/Q14389324,university-teacher,publisher
8348,http://www.wikidata.org/entity/Q1441738,university-teacher,education
8349,http://www.wikidata.org/entity/Q1442249,writer,publisher
8350,http://www.wikidata.org/entity/Q1442648,university-teacher,institute
8352,http://www.wikidata.org/entity/Q1442931,university-teacher,university
8353,http://www.wikidata.org/entity/Q1443184,university-teacher,university
8356,http://www.wikidata.org/entity/Q14438111,university-teacher,publisher
8357,http://www.wikidata.org/entity/Q1444071,historian,publisher
8358,http://www.wikidata.org/entity/Q1444299,university-teacher,education
8359,http://www.wikidata.org/entity/Q1445318,university-teacher,organization
8360,http://www.wikidata.org/entity/Q144535,writer,other
8361,http://www.wikidata.org/entity/Q1445783,university-teacher,publisher
8362,http://www.wikidata.org/entity/Q1445853,psychologist,education
8363,http://www.wikidata.org/entity/Q1445923,university-teacher,publisher
8365,http://www.wikidata.org/entity/Q1446841,university-teacher,education
8367,http://www.wikidata.org/entity/Q14504140,university-teacher,organization
8368,http://www.wikidata.org/entity/Q1451006,university-teacher,institute
8370,http://www.wikidata.org/entity/Q1452740,university-teacher,education
8372,http://www.wikidata.org/entity/Q1457224,university-teacher,university
8373,http://www.wikidata.org/entity/Q1457242,university-teacher,publisher
8376,http://www.wikidata.org/entity/Q1459586,university-teacher,university
8377,http://www.wikidata.org/entity/Q1460085,university-teacher,publisher
8379,http://www.wikidata.org/entity/Q1461686,university-teacher,education
8381,http://www.wikidata.org/entity/Q14629232,university-teacher,education
8382,http://www.wikidata.org/entity/Q14634567,university-teacher,organization
8386,http://www.wikidata.org/entity/Q1465898,university-teacher,university
8387,http://www.wikidata.org/entity/Q1465914,university-teacher,agency
8388,http://www.wikidata.org/entity/Q1465955,university-teacher,publisher
8389,http://www.wikidata.org/entity/Q1466113,political-scientist,agency
8390,http://www.wikidata.org/entity/Q1467694,university-teacher,education
8391,http://www.wikidata.org/entity/Q14678,university-teacher,education
8393,http://www.wikidata.org/entity/Q1468958,university-teacher,institute
8394,http://www.wikidata.org/entity/Q1471561,writer,other
8395,http://www.wikidata.org/entity/Q1472289,university-teacher,institute
8397,http://www.wikidata.org/entity/Q1476404,university-teacher,agency
8398,http://www.wikidata.org/entity/Q1477449,university-teacher,education
8399,http://www.wikidata.org/entity/Q1479632,university-teacher,university
8402,http://www.wikidata.org/entity/Q1485542,university-teacher,education
8403,http://www.wikidata.org/entity/Q1488905,university-teacher,education
8404,http://www.wikidata.org/entity/Q1492499,university-teacher,education
8405,http://www.wikidata.org/entity/Q1492994,university-teacher,education
8407,http://www.wikidata.org/entity/Q14941819,university-teacher,organization
8408,http://www.wikidata.org/entity/Q14946693,writer,education
8409,http://www.wikidata.org/entity/Q14946711,university-teacher,education
8412,http://www.wikidata.org/entity/Q14948602,university-teacher,agency
8413,http://www.wikidata.org/entity/Q14948743,university-teacher,education
8414,http://www.wikidata.org/entity/Q14948973,historian,education
8415,http://www.wikidata.org/entity/Q14949231,university-teacher,college
8416,http://www.wikidata.org/entity/Q1495553,university-teacher,institution
8417,http://www.wikidata.org/entity/Q1497091,university-teacher,education
8418,http://www.wikidata.org/entity/Q149768,writer,education
8419,http://www.wikidata.org/entity/Q1498283,university-teacher,education
8420,http://www.wikidata.org/entity/Q1500036,university-teacher,publisher
8422,http://www.wikidata.org/entity/Q15020856,university-teacher,other
8423,http://www.wikidata.org/entity/Q1502922,university-teacher,education
8424,http://www.wikidata.org/entity/Q1503904,university-teacher,agency
8425,http://www.wikidata.org/entity/Q15039952,university-teacher,education
8426,http://www.wikidata.org/entity/Q15040884,philosopher,education
8427,http://www.wikidata.org/entity/Q1504123,university-teacher,publisher
8428,http://www.wikidata.org/entity/Q1504483,university-teacher,publisher
8430,http://www.wikidata.org/entity/Q15046898,historian,education
8431,http://www.wikidata.org/entity/Q1505249,university-teacher,education
8433,http://www.wikidata.org/entity/Q1506086,university-teacher,publisher
8434,http://www.wikidata.org/entity/Q15061999,pedagogue,education
8435,http://www.wikidata.org/entity/Q1506277,university-teacher,publisher
8439,http://www.wikidata.org/entity/Q15066356,scientist,university
8440,http://www.wikidata.org/entity/Q15066992,university-teacher,university
8443,http://www.wikidata.org/entity/Q15071522,university-teacher,education
8445,http://www.wikidata.org/entity/Q1507280,university-teacher,education
8446,http://www.wikidata.org/entity/Q15075096,journalist,organization
8449,http://www.wikidata.org/entity/Q15078868,university-teacher,publisher
8450,http://www.wikidata.org/entity/Q15078902,psychologist,education
8451,http://www.wikidata.org/entity/Q1508077,university-teacher,publisher
8452,http://www.wikidata.org/entity/Q15088520,university-teacher,education
8453,http://www.wikidata.org/entity/Q1509152,university-teacher,education
8455,http://www.wikidata.org/entity/Q1510045,university-teacher,university
8459,http://www.wikidata.org/entity/Q1510643,university-teacher,university
8460,http://www.wikidata.org/entity/Q1511358,university-teacher,university
8461,http://www.wikidata.org/entity/Q1511383,university-teacher,agency
8464,http://www.wikidata.org/entity/Q1512099,university-teacher,agency
8465,http://www.wikidata.org/entity/Q1512299,university-teacher,agency
8466,http://www.wikidata.org/entity/Q1512471,university-teacher,organization
8467,http://www.wikidata.org/entity/Q1512472,university-teacher,publisher
8470,http://www.wikidata.org/entity/Q1512709,university-teacher,agency
8471,http://www.wikidata.org/entity/Q1512794,university-teacher,organization
8472,http://www.wikidata.org/entity/Q15130907,university-teacher,education
8473,http://www.wikidata.org/entity/Q15131143,university-teacher,publisher
8474,http://www.wikidata.org/entity/Q1513733,university-teacher,publisher
8476,http://www.wikidata.org/entity/Q1514269,researcher,education
8480,http://www.wikidata.org/entity/Q151523,university-teacher,other
8481,http://www.wikidata.org/entity/Q1515330,university-teacher,publisher
8484,http://www.wikidata.org/entity/Q1518977,translator,university
8486,http://www.wikidata.org/entity/Q1519212,university-teacher,education
8488,http://www.wikidata.org/entity/Q15216349,demographer,education
8490,http://www.wikidata.org/entity/Q152274,politician,publisher
8492,http://www.wikidata.org/entity/Q152388,university-teacher,agency
8493,http://www.wikidata.org/entity/Q152437,writer,organization
8494,http://www.wikidata.org/entity/Q152452,university-teacher,agency
8495,http://www.wikidata.org/entity/Q1525362,university-teacher,publisher
