person_uri,labelPer,birthYear,gender,labelPlace,geometry,REGION,NAME_ENGL,coded_country,periodsActivity,pk_person_features,occupation_sec1,coded_employer
http://www.wikidata.org/entity/Q375492,Alain Caillé,1944,male,Paris,POINT (2.352222 48.856667),Western Europe,France,France,1971-1995,12667,university-teacher,university
http://www.wikidata.org/entity/Q376066,Christine Delphy,1941,female,14th arrondissement of Paris,POINT (2.326889 48.833022),Western Europe,France,France,1971-1995,12672,other,publisher
http://www.wikidata.org/entity/Q1223876,Dietrich Kessel,1941,male,Darmstadt,POINT (8.65 49.866667),Western Europe,Germany,Germany,1971-1995,6417,politician,agency
http://www.wikidata.org/entity/Q3766254,György Csepeli,1946,male,Budapest,POINT (19.040833 47.498333),Eastern Europe,Hungary,Austria Hungary,1971-1995,12681,university-teacher,university
http://www.wikidata.org/entity/Q1222582,Dieter Otten,1943,male,Eltville am Rhein,POINT (8.120069 50.025),Western Europe,Germany,Germany,1971-1995,6410,university-teacher,university
http://www.wikidata.org/entity/Q3779192,Guido Bolaffi,1946,male,Rome,POINT (12.482778 41.893056),Southern Europe,Italy,Italy,1971-1995,12685,journalist,enterprise
http://www.wikidata.org/entity/Q1221996,Dieter Goetze,1942,male,Barcelona,POINT (2.176944 41.3825),Southern Europe,Spain,Spain Port.,1971-1995,6404,university-teacher,university
http://www.wikidata.org/entity/Q121147553,Ferenc Vidra Szabó,1948,male,Jászberény,POINT (19.916667 47.5),Eastern Europe,Hungary,Austria Hungary,1971-1995,6329,writer,organization
http://www.wikidata.org/entity/Q4146043,Mikhail Gorshkov,1950,male,Moscow,POINT (37.6175 55.750556),European Russia,Russian Federation,Russian Federation,1971-1995,12883,other,institute
http://www.wikidata.org/entity/Q4166146,Daniil Dondurey,1947,male,Ulyanovsk,POINT (48.366667 54.316667),European Russia,Russian Federation,Russian Federation,1971-1995,12910,other,institute
http://www.wikidata.org/entity/Q4181347,Vasily Zhukov,1947,male,Verkhnesmorodino,POINT (36.21382 52.204941),European Russia,Russian Federation,Russian Federation,1971-1995,12938,historian,institution
http://www.wikidata.org/entity/Q4085906,Svetlana Bestuzheva,1950,female,Moscow,POINT (37.6175 55.750556),European Russia,Russian Federation,Russian Federation,1971-1995,12849,writer,education
http://www.wikidata.org/entity/Q3932754,Renato Pigliacampo,1948,male,Recanati,POINT (13.55253 43.39855),Southern Europe,Italy,Italy,1971-1995,12775,university-teacher,university
http://www.wikidata.org/entity/Q3934803,Richard James Gelles,1946,male,Newton,POINT (-71.209722 42.336944),Northern America,United States,United States Can.,1971-1995,12776,university-teacher,education
http://www.wikidata.org/entity/Q3944641,Henryk Szlajfer,1947,male,Wrocław,POINT (17.0325 51.11),Eastern Europe,Poland,Poland,1971-1995,12786,university-teacher,education
http://www.wikidata.org/entity/Q39891687,Ewa Morawska,1949,female,Kraków,POINT (19.937222 50.061389),Eastern Europe,Poland,Poland,1971-1995,12796,university-teacher,education
http://www.wikidata.org/entity/Q4003398,Umberto Galimberti,1942,male,Monza,POINT (9.273611 45.583611),Southern Europe,Italy,Italy,1971-1995,12804,university-teacher,university
http://www.wikidata.org/entity/Q120638730,Franca Alacevich,1950,female,Genoa,POINT (8.933983 44.407186),Southern Europe,Italy,Italy,1971-1995,6276,university-teacher,GLAM
http://www.wikidata.org/entity/Q56284534,Jacques Guigou,1941,male,Guéret,POINT (1.868333 46.170556),Western Europe,France,France,1971-1995,14495,other,publisher
http://www.wikidata.org/entity/Q5992185,Manuel Antonio Garretón,1943,male,Santiago,POINT (-70.65 -33.4375),South America,Chile,South America,1971-1995,15180,writer,publisher
http://www.wikidata.org/entity/Q91109,Henning Eichberg,1942,male,Świdnica,POINT (16.48859 50.84378),Eastern Europe,Poland,Poland,1971-1995,17417,university-teacher,organization
http://www.wikidata.org/entity/Q9139643,Adam Halamski,1949,male,Będzin,POINT (19.133333 50.325),Eastern Europe,Poland,Poland,1971-1995,17433,researcher,other
http://www.wikidata.org/entity/Q108940,Siegwart Lindenberg,1941,male,Munich,POINT (11.575 48.1375),Western Europe,Germany,Germany,1971-1995,931,university-teacher,university
http://www.wikidata.org/entity/Q9157436,Antoni Sułek,1945,male,"Barłogi, Lublin Voivodeship",POINT (22.20026 51.42574),Eastern Europe,Poland,Poland,1971-1995,17476,university-teacher,university
http://www.wikidata.org/entity/Q9179828,Bronisław Misztal,1946,male,Łódź,POINT (19.466667 51.75),Eastern Europe,Poland,Poland,1971-1995,17499,university-teacher,education
http://www.wikidata.org/entity/Q108806228,Maria Caterina Federici,1950,female,Amelia,POINT (12.411985 42.558862),Southern Europe,Italy,Italy,1971-1995,899,university-teacher,publisher
http://www.wikidata.org/entity/Q888009,Bob Jessop,1946,male,England,POINT (-1 53),Northern Europe,United Kingdom,United Kingdom,1971-1995,17280,university-teacher,education
http://www.wikidata.org/entity/Q109448490,Sandro Bernardini,1947,male,Rome,POINT (12.482778 41.893056),Southern Europe,Italy,Italy,1971-1995,992,university-teacher,organization
http://www.wikidata.org/entity/Q10938576,Hilda Herzer,1942,female,Buenos Aires,POINT (-58.381944 -34.599722),South America,Argentina,South America,1971-1995,983,other,publisher
http://www.wikidata.org/entity/Q109379226,Bennetta Jules-Rosette,1948,female,"Washington, D.C.",POINT (-77.036667 38.895),Northern America,United States,United States Can.,1971-1995,975,university-teacher,education
http://www.wikidata.org/entity/Q8962082,Fortunato Mallimaci,1950,male,Punta Alta,POINT (-62.075 -38.88),South America,Argentina,South America,1971-1995,17330,university-teacher,publisher
http://www.wikidata.org/entity/Q8962406,Francisco Javier Elzo,1942,male,Beasain,POINT (-2.203287 43.047327),Southern Europe,Spain,Spain Port.,1971-1995,17331,writer,publisher
http://www.wikidata.org/entity/Q109367467,Alan Aldridge,1947,male,United Kingdom,POINT (-2 54.6),Northern Europe,United Kingdom,United Kingdom,1971-1995,973,university-teacher,education
http://www.wikidata.org/entity/Q89990,Rodrigo Jokisch,1949,male,Neumünster,POINT (9.99 54.071389),Western Europe,Germany,Germany,1971-1995,17360,university-teacher,publisher
http://www.wikidata.org/entity/Q9009149,Inés Alberdi,1948,female,Seville,POINT (-5.995555 37.388611),Southern Europe,Spain,Spain Port.,1971-1995,17363,university-teacher,publisher
http://www.wikidata.org/entity/Q9025490,Luiz Felipe Lampreia,1941,male,Rio de Janeiro,POINT (-43.205555 -22.911111),South America,Brazil,South America,1971-1995,17372,university-teacher,education
http://www.wikidata.org/entity/Q90409167,Rose-Marie Lagrave,1944,female,Normandy,POINT (-0.436644 49.122339),Western Europe,France,France,1971-1995,17381,university-teacher,institute
http://www.wikidata.org/entity/Q9058204,Masahiro Wakabayashi,1949,male,Nagano,POINT (138.194694 36.648667),Eastern Asia,Japan,Japan,1971-1995,17390,university-teacher,education
http://www.wikidata.org/entity/Q108422701,Francis Van Loon,1949,male,Essen,POINT (4.47 51.467778),Western Europe,Belgium,Belgium Netherl.,1971-1995,826,university-teacher,education
http://www.wikidata.org/entity/Q93287499,Gabriel Dussault,1943,male,Montreal,POINT (-73.586841 45.503343),Northern America,Canada,United States Can.,1971-1995,17708,university-teacher,publisher
http://www.wikidata.org/entity/Q93432132,Joaquim Sempere,1941,male,Barcelona,POINT (2.176944 41.3825),Southern Europe,Spain,Spain Port.,1971-1995,17762,university-teacher,education
http://www.wikidata.org/entity/Q9367670,Uladzimir Adaszkevich,1949,male,Kazloŭščyna,POINT (25.964722 54.213611),Eastern Europe,Belarus,Baltic States Fin. Belar.,1971-1995,17794,politician,enterprise
http://www.wikidata.org/entity/Q9370713,Walter Żelazny,1950,male,Rzeszów,POINT (21.998889 50.041111),Eastern Europe,Poland,Poland,1971-1995,17797,university-teacher,publisher
http://www.wikidata.org/entity/Q9374112,Wiktor Osiatyński,1945,male,Białystok,POINT (23.168673 53.132356),Eastern Europe,Poland,Poland,1971-1995,17806,writer,education
http://www.wikidata.org/entity/Q9376844,Wojciech Sitek,1945,male,Częstochowa,POINT (19.12217 50.80964),Eastern Europe,Poland,Poland,1971-1995,17812,university-teacher,publisher
http://www.wikidata.org/entity/Q932517,Paul Willis,1945,male,Wolverhampton,POINT (-2.125278 52.584167),Northern Europe,United Kingdom,United Kingdom,1971-1995,17683,university-teacher,education
http://www.wikidata.org/entity/Q93250616,Fabrizio Battistelli,1948,male,Rome,POINT (12.482778 41.893056),Southern Europe,Italy,Italy,1971-1995,17678,university-teacher,organization
http://www.wikidata.org/entity/Q92455,Klaus Theweleit,1942,male,Nesterov,POINT (22.566667 54.633333),European Russia,Russian Federation,Russian Federation,1971-1995,17538,university-teacher,publisher
http://www.wikidata.org/entity/Q927887,Howard Newby,1947,male,Derby,POINT (-1.476667 52.921667),Northern Europe,United Kingdom,United Kingdom,1971-1995,17559,university-teacher,education
http://www.wikidata.org/entity/Q9281964,Grzegorz Matuszak,1941,male,Łódź,POINT (19.466667 51.75),Eastern Europe,Poland,Poland,1971-1995,17561,university-teacher,publisher
http://www.wikidata.org/entity/Q928356,Miroslav Tuđman,1946,male,Belgrade,POINT (20.456944 44.817778),Southern Europe,Serbia,Central Europe,1971-1995,17562,university-teacher,publisher
http://www.wikidata.org/entity/Q928571,Erik Olin Wright,1947,male,Berkeley,POINT (-122.268056 37.870278),Northern America,United States,United States Can.,1971-1995,17564,university-teacher,education
http://www.wikidata.org/entity/Q108650066,Michele Colasanto,1941,male,Milan,POINT (9.19 45.466944),Southern Europe,Italy,Italy,1971-1995,865,university-teacher,university
http://www.wikidata.org/entity/Q9311348,Roch Sulima,1942,male,Lipa-Miklas,POINT (21.608333 51.1525),Eastern Europe,Poland,Poland,1971-1995,17583,university-teacher,university
http://www.wikidata.org/entity/Q93221104,Leonardo Cannavò,1950,male,Rome,POINT (12.482778 41.893056),Southern Europe,Italy,Italy,1971-1995,17592,university-teacher,organization
http://www.wikidata.org/entity/Q1085958,Christoph Stölzl,1944,male,Westheim,POINT (10.8133 48.3837),Western Europe,Germany,Germany,1971-1995,856,university-teacher,publisher
http://www.wikidata.org/entity/Q88663092,Linda K. George,1947,female,Wadsworth,POINT (-81.7297 41.0278),Northern America,United States,United States Can.,1971-1995,17274,other,education
http://www.wikidata.org/entity/Q88557841,Sylva Bártlová,1950,female,Brno,POINT (16.608333 49.195278),Eastern Europe,Czechia,Czechia,1971-1995,17268,university-teacher,publisher
http://www.wikidata.org/entity/Q110515213,Ғайсин Фәрит Әхмәт улы,1942,male,Aptrakovo,POINT (56.1639 52.8925),European Russia,Russian Federation,Russian Federation,1971-1995,1215,teacher,education
http://www.wikidata.org/entity/Q8045757,Y. Michal Bodemann,1944,male,Allgäu,POINT (10.192567 47.539456),Western Europe,Germany,Germany,1971-1995,16949,university-teacher,university
http://www.wikidata.org/entity/Q110310913,Licia do Prado Valladares,1946,female,Salvador,POINT (-38.492778 -12.983056),South America,Brazil,South America,1971-1995,1185,professor,education
http://www.wikidata.org/entity/Q813156,Beate Krais,1944,female,Leipzig,POINT (12.374733 51.340632),Western Europe,Germany,Germany,1971-1995,16974,university-teacher,university
http://www.wikidata.org/entity/Q7541149,Slobodan Inić,1946,male,Zrenjanin,POINT (20.386111 45.377778),Southern Europe,Serbia,Central Europe,1971-1995,16702,politician,publisher
http://www.wikidata.org/entity/Q7609640,Stephen K. Sanderson,1945,male,Springfield,POINT (-93.286111 37.195),Northern America,United States,United States Can.,1971-1995,16731,university-teacher,education
http://www.wikidata.org/entity/Q763107,Rodolfo Enrique Fogwill,1941,male,Quilmes,POINT (-58.266667 -34.716667),South America,Argentina,South America,1971-1995,16751,university-teacher,publisher
http://www.wikidata.org/entity/Q76688,Hans-Hermann Hoppe,1949,male,Peine,POINT (10.233611 52.320278),Western Europe,Germany,Germany,1971-1995,16776,university-teacher,education
http://www.wikidata.org/entity/Q76844,Ulrich Beck,1944,male,Słupsk,POINT (17.033333 54.466667),Eastern Europe,Poland,Poland,1971-1995,16786,university-teacher,education
http://www.wikidata.org/entity/Q823555,Bernd Hamm,1945,male,Groß-Gerau,POINT (8.481806 49.921389),Western Europe,Germany,Germany,1971-1995,16992,university-teacher,university
http://www.wikidata.org/entity/Q865223,Birgit Geissler,1949,female,Tann,POINT (10.016667 50.65),Western Europe,Germany,Germany,1971-1995,17180,university-teacher,publisher
http://www.wikidata.org/entity/Q86630,Ronald Daus,1943,male,Hanover,POINT (9.738611 52.374444),Western Europe,Germany,Germany,1971-1995,17181,university-teacher,publisher
http://www.wikidata.org/entity/Q86829,Josef Weidenholzer,1950,male,Sankt Florian am Inn,POINT (13.6 48.433333),Western Europe,Austria,Austria Hungary,1971-1995,17187,university-teacher,university
http://www.wikidata.org/entity/Q86891186,Rosamund Thorpe,1945,female,England,POINT (-1 53),Northern Europe,United Kingdom,United Kingdom,1971-1995,17191,other,publisher
http://www.wikidata.org/entity/Q109725,Karl-Siegbert Rehberg,1943,male,Aachen,POINT (6.083788 50.776207),Western Europe,Germany,Germany,1971-1995,1058,university-teacher,publisher
http://www.wikidata.org/entity/Q87092,Karin Knorr Cetina,1944,female,Graz,POINT (15.438611 47.070833),Western Europe,Austria,Austria Hungary,1971-1995,17195,university-teacher,education
http://www.wikidata.org/entity/Q87338232,Jens S. Dangschat,1948,male,Wiesbaden,POINT (8.24 50.0825),Western Europe,Germany,Germany,1971-1995,17203,university-teacher,institute
http://www.wikidata.org/entity/Q8245216,Beatriz Góis Dantas,1941,female,Lagarto,POINT (-37.65 -10.916945),South America,Brazil,South America,1971-1995,16996,writer,education
http://www.wikidata.org/entity/Q824719,Bernhard Badura,1943,male,Opole,POINT (17.924167 50.666667),Eastern Europe,Poland,Poland,1971-1995,16998,university-teacher,publisher
http://www.wikidata.org/entity/Q824857,Bernhard Claußen,1948,male,Hamburg,POINT (10 53.55),Western Europe,Germany,Germany,1971-1995,16999,university-teacher,university
http://www.wikidata.org/entity/Q825669,Bernhard Nauck,1945,male,Hildesheim,POINT (9.95 52.15),Western Europe,Germany,Germany,1971-1995,17003,university-teacher,publisher
http://www.wikidata.org/entity/Q109876798,John Orr,1943,male,Gillingham,POINT (0.5498 51.3792),Northern Europe,United Kingdom,United Kingdom,1971-1995,1112,university-teacher,publisher
http://www.wikidata.org/entity/Q109557919,Lygia Sigaud,1945,female,Rio de Janeiro,POINT (-43.205555 -22.911111),South America,Brazil,South America,1971-1995,1029,anthropologist,institute
http://www.wikidata.org/entity/Q109863,Wilhelm Heitmeyer,1945,male,Nettelstedt,POINT (8.7 52.3),Western Europe,Germany,Germany,1971-1995,1109,university-teacher,publisher
http://www.wikidata.org/entity/Q1097925,Claudia von Werlhof,1943,female,Stahnsdorf,POINT (13.21221 52.381339),Western Europe,Germany,Germany,1971-1995,1093,university-teacher,university
http://www.wikidata.org/entity/Q85518580,Gilles Houle,1947,male,Drummondville,POINT (-72.483333 45.883333),Northern America,Canada,United States Can.,1971-1995,17127,university-teacher,organization
http://www.wikidata.org/entity/Q85521,Elisabeth Beck-Gernsheim,1946,female,Freiburg im Breisgau,POINT (7.85 47.995),Western Europe,Germany,Germany,1971-1995,17129,university-teacher,organization
http://www.wikidata.org/entity/Q107745,Gerhard Stapelfeldt,1947,male,Hamburg,POINT (10 53.55),Western Europe,Germany,Germany,1971-1995,762,university-teacher,university
http://www.wikidata.org/entity/Q10333245,Muniz Sodré,1942,male,São Gonçalo dos Campos,POINT (-38.966944 -12.432778),South America,Brazil,South America,1971-1995,222,journalist,publisher
http://www.wikidata.org/entity/Q10325884,Maria Helena Guimarães de Castro,1946,female,Presidente Prudente,POINT (-51.388889 -22.125833),South America,Brazil,South America,1971-1995,208,teacher,publisher
http://www.wikidata.org/entity/Q10324025,Manuel Braga da Cruz,1946,male,Braga,POINT (-8.416667 41.533333),Southern Europe,Portugal,Spain Port.,1971-1995,204,university-teacher,university
